City,Date,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Computed_AQI,Computed_AQI_Bucket,Year,Month,Season
hyderabad,8/14/2015,28.33,43.74538462,7.02,12.02,0.69,12.29,23.222,47.21666667,Satisfactory,2015,8,Monsoon
hyderabad,8/15/2015,29.96,43.74538462,7.2,11.94,0.81,13.63,23.222,49.93333333,Moderate,2015,8,Monsoon
hyderabad,8/16/2015,30.67,43.74538462,7.04,13.33,0.91,9.85,23.222,45.5,Moderate,2015,8,Monsoon
hyderabad,8/17/2015,30.79,43.74538462,6.91,13.48,0.83,13.55,23.222,43.74538462,Moderate,2015,8,Monsoon
hyderabad,8/18/2015,34.23,43.74538462,6.49,15.1,0.88,16.88,23.222,56.45758621,Moderate,2015,8,Monsoon
hyderabad,8/19/2015,75.88,43.74538462,6.27,15.6,0.84,18.66,23.222,151.7972414,Moderate,2015,8,Monsoon
hyderabad,8/20/2015,107.98,43.74538462,6.7,12.71,0.75,21.14,23.222,258.9662069,Poor,2015,8,Monsoon
hyderabad,8/21/2015,299.25,43.74538462,6.81,12.06,0.73,15.34,23.222,449.25,Very Poor,2015,8,Monsoon
hyderabad,8/22/2015,108.69,43.74538462,7.24,16.27,0.46,14.94,23.222,261.39,Very Poor,2015,8,Monsoon
hyderabad,8/23/2015,51,43.74538462,6.99,16.72,0.74,15.04,23.222,84.79310345,Poor,2015,8,Monsoon
hyderabad,8/24/2015,65.69,43.74538462,8.08,16.69,0.34,14.93,23.222,117.0106897,Satisfactory,2015,8,Monsoon
hyderabad,8/25/2015,67.85,43.74538462,8.03,18.4,0.71,18.63,23.222,124.3844828,Moderate,2015,8,Monsoon
hyderabad,8/26/2015,32.6,43.74538462,7.59,16.37,0.68,19.52,23.222,53.70344828,Moderate,2015,8,Monsoon
hyderabad,8/27/2015,96.77,43.74538462,7.59,21.29,0.77,15.83,23.222,220.6975862,Moderate,2015,8,Monsoon
hyderabad,8/28/2015,102.47,43.74538462,7.24,21.15,0.72,15.27,23.222,240.1562069,Poor,2015,8,Monsoon
hyderabad,8/29/2015,31.12,43.74538462,7.42,16.07,0.66,16.65,23.222,51.20275862,Moderate,2015,8,Monsoon
hyderabad,8/30/2015,30.12,43.74538462,7.07,17.82,0.71,14.33,23.222,43.74538462,Moderate,2015,8,Monsoon
hyderabad,8/31/2015,38.9,43.74538462,7.29,12.8,0.7,13.46,23.222,64.34827586,Satisfactory,2015,8,Monsoon
hyderabad,9/1/2015,53.65,43.74538462,6.5,11.61,0.71,16.57,23.222,89.27068966,Moderate,2015,9,Monsoon
hyderabad,9/2/2015,90.29,93,6.94,11.4,0.67,22.47,23.222,93,Moderate,2015,9,Monsoon
hyderabad,9/3/2015,96.48,43.74538462,6.37,13.47,0.78,26.75,23.222,219.7075862,Poor,2015,9,Monsoon
hyderabad,9/4/2015,161.72,43.74538462,7.42,14.42,0.85,27.06,23.222,332.2502326,Poor,2015,9,Monsoon
hyderabad,9/5/2015,114.41,43.74538462,6.61,16.11,0.84,24.37,23.222,280.9168966,Very Poor,2015,9,Monsoon
hyderabad,9/6/2015,59.42,64.55,5.71,22.56,0.93,26.32,23.222,99.02,Poor,2015,9,Monsoon
hyderabad,9/7/2015,48.83,30.79,8.22,22.54,0.86,29.29,23.222,81.12655172,Moderate,2015,9,Monsoon
hyderabad,9/8/2015,91.82,32.94,7.98,28.93,0.48,27.04,24.94,203.7993103,Moderate,2015,9,Monsoon
hyderabad,9/9/2015,35.56,40.81,4.93,31.15,0.57,22.48,24.81,58.70482759,Moderate,2015,9,Monsoon
hyderabad,9/10/2015,45.64,44.89,5.29,28.96,0.73,24.69,24.8,75.73655172,Satisfactory,2015,9,Monsoon
hyderabad,9/11/2015,60.88,51.27,5.16,30.64,0.53,24.11,25.86,51.27,Moderate,2015,9,Monsoon
hyderabad,9/12/2015,65.61,41.31,5.44,26.03,0.57,25.47,24.78,116.7375862,Moderate,2015,9,Monsoon
hyderabad,9/13/2015,60.02,36.67,4.02,19.82,0.49,37.7,21.68,37.7,Moderate,2015,9,Monsoon
hyderabad,9/14/2015,73.21,35.28,5.96,19.94,0.57,34.11,21.4,142.6824138,Moderate,2015,9,Monsoon
hyderabad,9/15/2015,83.87,30.48,5.99,20,0.59,25.88,22.34,179.0734483,Moderate,2015,9,Monsoon
hyderabad,9/16/2015,56.53,37.06,4.97,18.53,0.39,31.05,20.69,94.13689655,Moderate,2015,9,Monsoon
hyderabad,9/17/2015,33.03,29.64,2.37,12.01,0.41,24.33,20.92,54.43,Moderate,2015,9,Monsoon
hyderabad,9/18/2015,37.08,43.74538462,1.67,12.15,0.42,18.64,23.222,61.27310345,Satisfactory,2015,9,Monsoon
hyderabad,9/19/2015,95.29,43.74538462,0.71,14.22,0.45,11.03,23.222,215.6451724,Moderate,2015,9,Monsoon
hyderabad,9/20/2015,105.12,43.74538462,0.96,17.08,0.54,12.98,23.222,249.2027586,Poor,2015,9,Monsoon
hyderabad,9/21/2015,86.36,43.74538462,1.13,12.23,0.37,16.22,23.222,187.5737931,Poor,2015,9,Monsoon
hyderabad,9/22/2015,88,43.74538462,1.79,14.96,0.48,18.37,23.222,193.1724138,Moderate,2015,9,Monsoon
hyderabad,9/23/2015,110.77,43.74538462,1.38,16.17,0.45,18.29,23.222,268.4906897,Poor,2015,9,Monsoon
hyderabad,9/24/2015,44.79,43.74538462,1.72,13.31,0.44,22.66,23.222,74.30034483,Moderate,2015,9,Monsoon
hyderabad,9/25/2015,63.99,43.74538462,1.2,12.99,0.5,21.64,23.222,111.2072414,Satisfactory,2015,9,Monsoon
hyderabad,9/26/2015,107.7,43.74538462,2.01,13.3,0.46,16.89,23.222,258.0103448,Moderate,2015,9,Monsoon
hyderabad,9/27/2015,64.93,43.74538462,2.61,9.84,0.33,24.23,23.222,114.4162069,Poor,2015,9,Monsoon
hyderabad,9/28/2015,78.9,43.74538462,5.03,15.42,0.44,26.14,23.222,162.1068966,Moderate,2015,9,Monsoon
hyderabad,9/29/2015,69.88,43.74538462,2.81,11.01,0.37,20.63,23.222,131.3144828,Moderate,2015,9,Monsoon
hyderabad,9/30/2015,158.15,43.74538462,1.39,8.66,0.41,20.48,23.222,329.5104651,Poor,2015,9,Monsoon
hyderabad,10/1/2015,120.75,92.29,2.67,21.65,0.64,15.85,27.65,92.29,Very Poor,2015,10,Post-Monsoon
hyderabad,10/2/2015,29.66,76,3.81,25.94,0.6,17.4,20.45,76,Moderate,2015,10,Post-Monsoon
hyderabad,10/3/2015,36.56,63.06,7.58,20.11,0.64,19.16,18.05,63.06,Satisfactory,2015,10,Post-Monsoon
hyderabad,10/4/2015,42.69,59.29,5.41,17.81,1.22,21.98,14.41,70.75206897,Satisfactory,2015,10,Post-Monsoon
hyderabad,10/5/2015,75.04,81.99,6.88,16.05,0.93,33.52,15.02,148.9296552,Moderate,2015,10,Post-Monsoon
hyderabad,10/6/2015,136.45,108.82,7.34,11.76,0.66,32.21,8.62,312.8569767,Poor,2015,10,Post-Monsoon
hyderabad,10/7/2015,150.93,110.33,11.05,6.52,0.8,35.73,7.44,323.9695349,Poor,2015,10,Post-Monsoon
hyderabad,10/8/2015,116.24,110.09,10.16,7.43,0.71,35.25,11.73,287.1641379,Poor,2015,10,Post-Monsoon
hyderabad,10/9/2015,137.28,93.47,8.39,7.93,1.03,36.15,7.42,313.4939535,Very Poor,2015,10,Post-Monsoon
hyderabad,10/10/2015,69.24,81.48,6.55,2.3,1.09,33.97,7.43,129.1296552,Poor,2015,10,Post-Monsoon
hyderabad,10/11/2015,45.98,62.98,5.24,2.28,0.97,37.06,7.42,76.31103448,Moderate,2015,10,Post-Monsoon
hyderabad,10/12/2015,106.66,94.07,7.46,2.56,1.43,32.81,7.44,254.46,Moderate,2015,10,Post-Monsoon
hyderabad,10/13/2015,58.05,109.03,10.15,3.46,1.35,31.12,7.43,106.3353691,Moderate,2015,10,Post-Monsoon
hyderabad,10/14/2015,124.14,105.62,6.89,6.46,1.06,33.14,7.44,303.4097674,Moderate,2015,10,Post-Monsoon
hyderabad,10/15/2015,192.41,104.9,9.92,3.91,1.31,40.38,7.41,355.8030233,Poor,2015,10,Post-Monsoon
hyderabad,10/16/2015,118.66,116.1,7.59,1.87,0.87,35.3,7.46,295.4255172,Poor,2015,10,Post-Monsoon
hyderabad,10/17/2015,155.84,112.22,5.37,1.17,0.78,33.41,7.42,327.7376744,Poor,2015,10,Post-Monsoon
hyderabad,10/18/2015,59.6,107.16,5.61,0.95,0.61,33.85,7.44,105.0928859,Poor,2015,10,Post-Monsoon
hyderabad,10/19/2015,65.35,102.27,6.73,1.05,0.95,32.63,9.27,115.85,Moderate,2015,10,Post-Monsoon
hyderabad,10/20/2015,116.35,116.14,7.99,2.84,1.05,29.83,11.14,287.5396552,Moderate,2015,10,Post-Monsoon
hyderabad,10/21/2015,84.18,113,7.79,3.3,1.25,30.27,11.18,180.1317241,Poor,2015,10,Post-Monsoon
hyderabad,10/22/2015,86.98,116,3.9,1.94,0.62,35.23,11.18,189.6903448,Moderate,2015,10,Post-Monsoon
hyderabad,10/23/2015,73.34,107.94,4.64,1.33,0.41,34.78,11.18,143.1262069,Moderate,2015,10,Post-Monsoon
hyderabad,10/24/2015,133.6,104.98,6.64,0.85,1.05,44.17,11.17,310.6697674,Moderate,2015,10,Post-Monsoon
hyderabad,10/25/2015,103.01,102.9,5.43,0.74,0.86,51.97,11.17,241.9996552,Poor,2015,10,Post-Monsoon
hyderabad,10/26/2015,95.22,101.17,7.46,0.74,0.84,48.38,11.18,215.4062069,Poor,2015,10,Post-Monsoon
hyderabad,10/27/2015,122.14,114.7,5.66,0.73,1.34,49.97,11.15,301.8748837,Poor,2015,10,Post-Monsoon
hyderabad,10/28/2015,81.18,97.96,5.4,0.67,1.28,44.62,11.17,169.8903448,Poor,2015,10,Post-Monsoon
hyderabad,10/29/2015,252.47,64.38,6,0.64,1.08,31.4,11.16,402.47,Poor,2015,10,Post-Monsoon
hyderabad,10/30/2015,516.2,82.97,4.77,0.62,1.09,38.74,10.78,82.97,Severe,2015,10,Post-Monsoon
hyderabad,10/31/2015,270.21,104.38,8.98,0.65,0.94,43.41,11.2,420.21,Severe,2015,10,Post-Monsoon
hyderabad,11/1/2015,31.56,94.33,6.96,0.71,1.02,37.57,12.02,94.33,Moderate,2015,11,Post-Monsoon
hyderabad,11/2/2015,54.91,93.72,7.07,0.71,1.15,38.74,11.97,93.72,Moderate,2015,11,Post-Monsoon
hyderabad,11/3/2015,56.93,97.74,10.7,1.18,0.96,29.23,11.93,97.74,Moderate,2015,11,Post-Monsoon
hyderabad,11/4/2015,40.67,90.56,13.4,1.72,0.99,32.02,11.75,90.56,Moderate,2015,11,Post-Monsoon
hyderabad,11/5/2015,50.03,90.53,8.04,4.47,0.96,36.49,12.04,90.53,Moderate,2015,11,Post-Monsoon
hyderabad,11/6/2015,89.59,107.82,10.99,14.73,1.53,36.11,12.06,198.6003448,Moderate,2015,11,Post-Monsoon
hyderabad,11/7/2015,86.87,105.81,11.36,14.84,0.93,32.53,11.96,189.3148276,Poor,2015,11,Post-Monsoon
hyderabad,11/8/2015,51.21,101.07,8.8,10.48,1.24,47.35,12.03,101.0465101,Moderate,2015,11,Post-Monsoon
hyderabad,11/9/2015,53.87,118.33,8.37,15.98,0.59,40.12,11.98,112.5145638,Moderate,2015,11,Post-Monsoon
hyderabad,11/10/2015,67.45,114.47,11.9,18.54,0.55,32.42,11.93,123.0189655,Moderate,2015,11,Post-Monsoon
hyderabad,11/11/2015,85.48,115.5,13.68,17,0.78,38.48,11.96,184.5696552,Moderate,2015,11,Post-Monsoon
hyderabad,11/12/2015,88.14,106.33,12.92,19.56,0.61,34.67,11.91,193.6503448,Poor,2015,11,Post-Monsoon
hyderabad,11/13/2015,72.77,111.94,13.17,15.59,0.61,29.49,11.7,141.1803448,Moderate,2015,11,Post-Monsoon
hyderabad,11/14/2015,61.82,99.33,13.89,15.61,1.19,33.99,9.85,103.7993103,Moderate,2015,11,Post-Monsoon
hyderabad,11/15/2015,70.51,100.62,11.67,16.18,1.2,33.14,2.5,133.4651724,Moderate,2015,11,Post-Monsoon
hyderabad,11/16/2015,69.02,98.3,12.49,10.53,1.06,32.91,3.52,128.3786207,Moderate,2015,11,Post-Monsoon
hyderabad,11/17/2015,44.27,107.15,9.57,6.38,0.81,31.61,6.01,105.0862416,Moderate,2015,11,Post-Monsoon
hyderabad,11/18/2015,46.31,92.72,9.58,6.58,0.84,30.33,5.94,92.72,Moderate,2015,11,Post-Monsoon
hyderabad,11/19/2015,37.76,102.3,9.16,5.1,0.89,38.1,5.96,101.8637584,Moderate,2015,11,Post-Monsoon
hyderabad,11/20/2015,30.44,74.28,8.51,6.96,0.94,21.91,5.97,74.28,Satisfactory,2015,11,Post-Monsoon
hyderabad,11/21/2015,38.88,106.93,8.8,9.18,0.93,33.12,6.83,104.9400671,Satisfactory,2015,11,Post-Monsoon
hyderabad,11/22/2015,70.96,104.88,9.36,7.21,1.25,43.03,10.08,135.0013793,Moderate,2015,11,Post-Monsoon
hyderabad,11/23/2015,46.04,98.22,6.44,7.92,0.76,40.99,9.44,98.22,Satisfactory,2015,11,Post-Monsoon
hyderabad,11/24/2015,40.59,94.94,9.44,10.51,0.92,36.46,8.95,94.94,Moderate,2015,11,Post-Monsoon
hyderabad,11/25/2015,69.37,112.36,8.3,15.65,1.1,26.89,8.87,129.5734483,Moderate,2015,11,Post-Monsoon
hyderabad,11/26/2015,91.06,108.82,11.16,21,1.4,25.38,8.95,201.2048276,Moderate,2015,11,Post-Monsoon
hyderabad,11/27/2015,83.12,115.67,9.12,16.36,1.1,33.04,8.93,176.5131034,Moderate,2015,11,Post-Monsoon
hyderabad,11/28/2015,81.22,110.9,9.53,11.75,1.01,39.42,8.6,170.0268966,Moderate,2015,11,Post-Monsoon
hyderabad,11/29/2015,67.13,109.51,8.22,9.39,0.97,46.11,8.95,121.9265517,Moderate,2015,11,Post-Monsoon
hyderabad,11/30/2015,45.49,106.29,8.03,8.74,0.92,31.7,8.93,104.5148322,Moderate,2015,11,Post-Monsoon
hyderabad,12/1/2015,38.24,102.51,9.1,10.07,0.93,28.27,8.94,102.0032886,Moderate,2015,12,Winter
hyderabad,12/2/2015,29.53,80.84,7.72,10.13,0.87,21.04,9.32,80.84,Satisfactory,2015,12,Winter
hyderabad,12/3/2015,45.97,98.69,7.09,17.38,0.85,28.81,10.45,98.69,Satisfactory,2015,12,Winter
hyderabad,12/4/2015,57.22,103.72,9.04,19.75,1.28,31.38,9.3,102.8072483,Moderate,2015,12,Winter
hyderabad,12/5/2015,61.11,109.53,9.25,16.02,1.04,24,10.39,106.6675839,Moderate,2015,12,Winter
hyderabad,12/6/2015,61.38,95.32933333,7.86,24.24,1.11,29.85,10.32233333,102.2972414,Moderate,2015,12,Winter
hyderabad,12/7/2015,79.25,105.66,8.71,22.09,1.17,24.41,10.53,163.3017241,Moderate,2015,12,Winter
hyderabad,12/8/2015,72.74,104.94,10.42,17.02,1.14,28.54,10.43,141.077931,Moderate,2015,12,Winter
hyderabad,12/9/2015,60.2,104.11,7.05,16.7,1.12,29.88,10.35,103.0663758,Moderate,2015,12,Winter
hyderabad,12/10/2015,49.53,117.53,7.85,16.6,1.11,29.88,10.5,111.9830201,Moderate,2015,12,Winter
hyderabad,12/11/2015,24.85,64.47,8.54,12.14,0.91,20.59,10.5,64.47,Moderate,2015,12,Winter
hyderabad,12/12/2015,42.92,87.86,7.02,13.9,1.18,24.96,10.48,87.86,Moderate,2015,12,Winter
hyderabad,12/13/2015,57.34,93.23,8.74,9.76,0.86,31.37,10.46,95.50551724,Moderate,2015,12,Winter
hyderabad,12/14/2015,30.53,95.47,8.78,10.89,0.81,31.66,10.43,95.47,Moderate,2015,12,Winter
hyderabad,12/15/2015,30.54,98.14,8.37,14.83,0.89,32.98,10.53,98.14,Satisfactory,2015,12,Winter
hyderabad,12/16/2015,33.68,85.59,7.29,12.81,0.85,30.43,10.54,85.59,Moderate,2015,12,Winter
hyderabad,12/17/2015,33.48,81.25,9.02,12.47,0.8,28.24,10.55,81.25,Satisfactory,2015,12,Winter
hyderabad,12/18/2015,36.17,75.84,8.45,12.44,0.94,27.24,10.46,75.84,Satisfactory,2015,12,Winter
hyderabad,12/19/2015,38.31,103.29,7.17,13.32,1.03,22.6,10.41,102.5215436,Moderate,2015,12,Winter
hyderabad,12/20/2015,45.87,98.28,7.81,8.87,0.88,27.92,10.49,98.28,Moderate,2015,12,Winter
hyderabad,12/21/2015,30.24,82.51,9.7,11.64,0.6,28.87,10.49,82.51,Satisfactory,2015,12,Winter
hyderabad,12/22/2015,59.23,84.19,7.79,13.39,0.92,31.1,10.38,98.69896552,Moderate,2015,12,Winter
hyderabad,12/23/2015,38.41,83.4,6.71,12.88,0.8,30.15,10.42,83.4,Moderate,2015,12,Winter
hyderabad,12/24/2015,60.86,108.11,8.48,11.42,0.99,52.28,10.42,105.724094,Moderate,2015,12,Winter
hyderabad,12/25/2015,74.08,94,11.36,8.91,0.91,72.53,10.42,145.6524138,Moderate,2015,12,Winter
hyderabad,12/26/2015,79.9,99.88,14.13,12.23,1.26,83.35,10.35,165.5206897,Moderate,2015,12,Winter
hyderabad,12/27/2015,79.52,97.83,17.09,14.89,1.26,61.51,10.38,164.2234483,Moderate,2015,12,Winter
hyderabad,12/28/2015,65.91,99.88,9.83,21.23,1.57,30.85,10.43,117.7617241,Moderate,2015,12,Winter
hyderabad,12/29/2015,68.43,98.43,12.64,27.59,1.52,23.09,10.35,126.3644828,Moderate,2015,12,Winter
hyderabad,12/30/2015,83.76,102.69,13.79,29.6,1.71,22.94,10.51,178.697931,Moderate,2015,12,Winter
hyderabad,12/31/2015,177.62,98.01,14.74,25.5,1.73,25.9,10.46,344.4525581,Poor,2015,12,Winter
hyderabad,1/1/2016,232.83,108.2,8.56,17.35,1.45,27.64,10.58,386.8230233,Very Poor,2016,1,Winter
hyderabad,1/2/2016,71.44,111.72,8.39,16.6,1.15,38.01,10.46,136.64,Poor,2016,1,Winter
hyderabad,1/3/2016,66.92,105.15,7.77,15.35,1.23,35.08,10.35,121.2096552,Moderate,2016,1,Winter
hyderabad,1/4/2016,134.61,109.29,9.82,15.94,1.27,34.33,10.52,311.4448837,Moderate,2016,1,Winter
hyderabad,1/5/2016,80.83,113.23,8.87,16.65,1.21,34.37,10.55,168.6955172,Poor,2016,1,Winter
hyderabad,1/6/2016,109.82,105.67,8.84,19.71,1.33,35.03,10.53,265.2475862,Poor,2016,1,Winter
hyderabad,1/7/2016,66.19,102.61,7.82,13.35,0.93,42.99,10.52,118.7175862,Moderate,2016,1,Winter
hyderabad,1/8/2016,69.27,100.47,7.82,18.17,1.14,47.4,10.43,129.232069,Moderate,2016,1,Winter
hyderabad,1/9/2016,97.2,108.77,8.82,20.69,1.26,46.2,10.47,222.1655172,Poor,2016,1,Winter
hyderabad,1/10/2016,72.09,101.26,8.85,19.99,1.17,62.68,10.44,138.8589655,Moderate,2016,1,Winter
hyderabad,1/11/2016,71.44,107.05,8.01,19.87,1.21,51.86,10.47,136.64,Moderate,2016,1,Winter
hyderabad,1/12/2016,129.67,103.49,7.62,22.42,1.39,49.16,10.33,307.6537209,Poor,2016,1,Winter
hyderabad,1/13/2016,103.44,99.88,10.39,21.93,1.22,53.34,10.43,243.4675862,Poor,2016,1,Winter
hyderabad,1/14/2016,60.76,98.54,7.1,13.38,0.91,69.54,10.44,98.54,Poor,2016,1,Winter
hyderabad,1/15/2016,56.01,104.73,7.28,7.15,0.73,68.31,10.4,103.4783221,Moderate,2016,1,Winter
hyderabad,1/16/2016,58.57,93.52,7.02,9.91,0.93,74.69,10.42,97.5837931,Moderate,2016,1,Winter
hyderabad,1/17/2016,54.12,99.69,8.47,8.61,1.05,74.38,10.39,99.69,Moderate,2016,1,Winter
hyderabad,1/18/2016,43.05,82.25,6.51,9.64,0.78,74.51,10.41,82.25,Moderate,2016,1,Winter
hyderabad,1/19/2016,50.38,79.94,7.33,9.39,0.74,39.71,10.42,83.74551724,Moderate,2016,1,Winter
hyderabad,1/20/2016,75.11,102.17,8.71,12.5,1.02,19.6,10.51,149.1686207,Moderate,2016,1,Winter
hyderabad,1/21/2016,62.65,114.92,10.16,10.2,0.78,37.85,10.39,110.2488591,Moderate,2016,1,Winter
hyderabad,1/22/2016,51.14,103.09,13.55,10,0.92,50.35,10.42,102.3886577,Moderate,2016,1,Winter
hyderabad,1/23/2016,66.16,97.42,8.42,13.23,0.99,48.7,10.5,118.6151724,Moderate,2016,1,Winter
hyderabad,1/24/2016,73.91,105.01,7.65,10.36,0.89,44.51,10.59,145.072069,Moderate,2016,1,Winter
hyderabad,1/25/2016,69.02,103.83,9.03,6.65,1.25,42.29,10.58,128.3786207,Moderate,2016,1,Winter
hyderabad,1/26/2016,78.38266667,101.29,10.08,2.7,0.98,50.63,10.42,160.3408276,Moderate,2016,1,Winter
hyderabad,1/27/2016,58.2,94.48,9.41,2.75,0.81,28.75,10.44,96.95862069,Moderate,2016,1,Winter
hyderabad,1/28/2016,66.76,103.98,12.97,2.59,1.24,0.1,10.45,120.6634483,Moderate,2016,1,Winter
hyderabad,1/29/2016,60.79,101.32,13.37,3.01,1.76,21.78,10.4,101.2126174,Moderate,2016,1,Winter
hyderabad,1/30/2016,61.3,95.96,12.42,2.88,1.94,20.34,10.4,102.0241379,Moderate,2016,1,Winter
hyderabad,1/31/2016,77.8,99.57,12.31,2.87,1.32,0.1,10.42,158.3517241,Moderate,2016,1,Winter
hyderabad,2/1/2016,67.17,104.62,11.66,2.76,1.43,0.1,10.5,122.0631034,Moderate,2016,2,Winter
hyderabad,2/2/2016,58.73,96.69,11.32,2.9,0.86,0.1,10.52,97.85413793,Moderate,2016,2,Winter
hyderabad,2/3/2016,57.81,100.26,12.69,3.04,1.73,0.1,10.51,96.29965517,Moderate,2016,2,Winter
hyderabad,2/4/2016,103.27,95.5,12,8.26,1.25,5.79,10.57,242.8872414,Moderate,2016,2,Winter
hyderabad,2/5/2016,68.56,107.67,9.9,13.49,0.98,35.46,10.61,126.8082759,Moderate,2016,2,Winter
hyderabad,2/6/2016,61.7,102.86,6.51,10.58,1.12,45.37,10.57,103.3896552,Moderate,2016,2,Winter
hyderabad,2/7/2016,61.74,101.15,3.82,8.97,0.92,45.44,10.28,103.5262069,Moderate,2016,2,Winter
hyderabad,2/8/2016,69.72,108.26,3.99,10.01,0.86,37.8,10.42,130.7682759,Moderate,2016,2,Winter
hyderabad,2/9/2016,72.39,106.72,4.32,11.19,1.02,40.99,10.38,139.8831034,Moderate,2016,2,Winter
hyderabad,2/10/2016,62,99.08,4.73,12.15,0.92,46.72,10.28,104.4137931,Moderate,2016,2,Winter
hyderabad,2/11/2016,66.95,109.31,6.21,10.13,0.92,51.08,10.45,121.312069,Moderate,2016,2,Winter
hyderabad,2/12/2016,61.41,96.56,4.48,10.43,0.68,49.34,10.28,102.3996552,Moderate,2016,2,Winter
hyderabad,2/13/2016,62.77,102.95,4.77,10.25,0.89,50.96,10.39,107.0424138,Moderate,2016,2,Winter
hyderabad,2/14/2016,58.29,100.33,5.61,7.93,0.94,38.25,10.3,97.11068966,Moderate,2016,2,Winter
hyderabad,2/15/2016,56.27,98.59,5.45,9.52,0.67,33.34,10.28,98.59,Moderate,2016,2,Winter
hyderabad,2/16/2016,37.03,72.15,5.59,9.96,1.1,24.56,9.8,72.15,Moderate,2016,2,Winter
hyderabad,2/17/2016,47.56,121.88,5.36,12.95,0.93,35.93,10.49,114.8732886,Satisfactory,2016,2,Winter
hyderabad,2/18/2016,45.02,107.06,5.38,11.18,0.99,28.3,10.47,105.026443,Moderate,2016,2,Winter
hyderabad,2/19/2016,44.95,91.3,4.95,12.82,1.06,25.76,10.57,91.3,Satisfactory,2016,2,Winter
hyderabad,2/20/2016,173.37,113.67,6.56,17.14,1.22,31.91,10.49,341.1909302,Moderate,2016,2,Winter
hyderabad,2/21/2016,525.09,94,8.75,19.14,1.57,37.36,10.53,94,Severe,2016,2,Winter
hyderabad,2/22/2016,353.58,95.54,9.43,16.83,1.17,38.86,10.47,95.54,Severe,2016,2,Winter
hyderabad,2/23/2016,65.95,107.3,7.15,10.53,0.82,43.44,10.46,117.8982759,Poor,2016,2,Winter
hyderabad,2/24/2016,50.22,95.03,7.02,9.25,0.79,41.45,10.42,95.03,Moderate,2016,2,Winter
hyderabad,2/25/2016,53.47,101.93,5.88,10.41,0.9,43.55,10.48,101.6179195,Moderate,2016,2,Winter
hyderabad,2/26/2016,48.65,96.82,6.79,7.94,0.89,26.1,10.4,96.82,Moderate,2016,2,Winter
hyderabad,2/27/2016,29.42,80.62,6.07,8.1,0.87,24.43,10.31,80.62,Satisfactory,2016,2,Winter
hyderabad,2/28/2016,36.27,91.18,5.97,9.6,0.79,22.35,10.32,91.18,Satisfactory,2016,2,Winter
hyderabad,2/29/2016,33.01,93.99,5.34,9.41,0.92,27.62,10.39,93.99,Satisfactory,2016,2,Winter
hyderabad,3/1/2016,38.91,86.74,5.35,8.86,0.88,33.92,10.29,86.74,Moderate,2016,3,Summer
hyderabad,3/2/2016,48.34,98.72,5.22,10.22,1.08,39.26,10.26,98.72,Moderate,2016,3,Summer
hyderabad,3/3/2016,50.06,88.76,7.78,12.11,1,45.55,10.21,88.76,Moderate,2016,3,Summer
hyderabad,3/4/2016,63.29,99.76,5.8,12.41,1.08,44.08,10.27,108.8175862,Moderate,2016,3,Summer
hyderabad,3/5/2016,65.76,105.71,6.89,12.36,1.1,47.03,10.37,117.2496552,Moderate,2016,3,Summer
hyderabad,3/6/2016,43.36,96.52,5.59,10.03,0.87,40.23,10.16,96.52,Moderate,2016,3,Summer
hyderabad,3/7/2016,38.93,85.11,5.48,8.1,0.77,40.82,10.3,85.11,Satisfactory,2016,3,Summer
hyderabad,3/8/2016,41.44,75.47,5.85,9.64,0.75,38.46,10.33,75.47,Satisfactory,2016,3,Summer
hyderabad,3/9/2016,50.81,86.52,9.26,13.18,1.33,41.84,10.29,86.52,Moderate,2016,3,Summer
hyderabad,3/10/2016,60.66,98.21,5.09,15.99,1.14,32.62,10.27,98.21,Moderate,2016,3,Summer
hyderabad,3/11/2016,63.93,96.69,6.07,16.48,1.11,36.32,10.31,111.0024138,Moderate,2016,3,Summer
hyderabad,3/12/2016,63.41,109.62,6.19,13.84,0.96,38.78,10.33,109.2272414,Moderate,2016,3,Summer
hyderabad,3/13/2016,57.96,98.74,6.35,8.84,0.82,47.36,10.27,98.74,Moderate,2016,3,Summer
hyderabad,3/14/2016,63.41,96.78,6.13,8.98,0.86,46.51,10.26,109.2272414,Moderate,2016,3,Summer
hyderabad,3/15/2016,48.22,87.46,4.96,8.51,0.85,25.95,10.29,87.46,Moderate,2016,3,Summer
hyderabad,3/16/2016,49.29,83.28,5.05,13.73,0.83,30.63,10.11,83.28,Moderate,2016,3,Summer
hyderabad,3/17/2016,45.8,77.21,5.53,13.46,1.05,28.15,10.24068966,77.21,Moderate,2016,3,Summer
hyderabad,3/18/2016,54.89,98.88,5.46,10.24,0.83,55.67,10.24068966,98.88,Satisfactory,2016,3,Summer
hyderabad,3/19/2016,52.53,91.79,4.48,2.57,1.01,45.44,9.14,91.79,Satisfactory,2016,3,Summer
hyderabad,3/20/2016,65.12,98.55,6.6,2.69,1.37,36.69,10.32,115.0648276,Moderate,2016,3,Summer
hyderabad,3/21/2016,56.19,105.42,9.28,3,1.66,28.03,10.22,103.9367785,Moderate,2016,3,Summer
hyderabad,3/22/2016,56.72,103.22,12.25,3.09,1.53,45.66,10.4,102.4750336,Moderate,2016,3,Summer
hyderabad,3/23/2016,77.4,101.33,10.62,14.08,1.68,42.17,10.39,156.9862069,Moderate,2016,3,Summer
